season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,14,131,1,Cédric Alves Soares,DEF,Arsenal,1,16,1,2022-10-30T14:00:00Z,27,1,0,0,0,0,0,2,2.4,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0,42
2022-23,14,136,2,Bernd Leno,GK,Fulham,9,8,1,2022-10-29T16:30:00Z,90,10,0,0,1,0,3,35,39.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,45
2022-23,14,131,3,Granit Xhaka,MID,Arsenal,1,16,1,2022-10-30T14:00:00Z,74,3,0,0,1,0,0,11,2.8,26.2,16.0,4.5,0.0,0.0,0.0,0.0,0,51
2022-23,14,131,4,Mohamed Elneny,MID,Arsenal,1,16,1,2022-10-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,14,131,5,Rob Holding,DEF,Arsenal,1,16,1,2022-10-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,14,131,6,Thomas Partey,MID,Arsenal,1,16,1,2022-10-30T14:00:00Z,90,9,1,0,1,0,1,31,45.8,21.6,34.0,10.1,0.0,0.0,0.0,0.0,0,48
2022-23,14,131,7,Martin Ødegaard,MID,Arsenal,1,16,1,2022-10-30T14:00:00Z,90,10,1,0,1,0,2,33,49.4,66.3,61.0,17.7,0.0,0.0,0.0,0.0,0,64
2022-23,14,131,8,Kieran Tierney,DEF,Arsenal,1,16,1,2022-10-30T14:00:00Z,14,1,0,0,0,0,0,2,3.0,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0,48
2022-23,14,131,9,Nicolas Pépé,MID,Arsenal,1,16,1,2022-10-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,14,131,10,Benjamin White,DEF,Arsenal,1,16,1,2022-10-30T14:00:00Z,90,6,0,0,1,0,0,27,16.6,5.4,4.0,2.6,0.0,0.0,0.0,0.0,0,46
2022-23,14,131,11,Eddie Nketiah,FWD,Arsenal,1,16,1,2022-10-30T14:00:00Z,15,1,0,0,0,0,0,4,2.2,10.9,6.0,1.9,0.0,0.0,0.0,0.0,0,65
