season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,5,41,1,Cédric Alves Soares,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,5,44,2,Bernd Leno,GK,Fulham,9,5,1,2022-08-30T18:30:00Z,90,2,0,0,0,1,0,13,19.0,10.0,0.0,2.9,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,3,Granit Xhaka,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,2,0,0,0,1,0,14,12.6,25.0,8.0,4.6,0.0,0.0,0.0,0.0,0,50
2022-23,5,41,4,Mohamed Elneny,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,5,Rob Holding,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,2,1,0,0,0,0,0,5,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,43
2022-23,5,41,6,Thomas Partey,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,5,41,7,Martin Ødegaard,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,80,1,0,0,0,1,0,12,13.0,37.8,47.0,9.8,0.0,0.0,0.0,0.0,0,66
2022-23,5,41,8,Kieran Tierney,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,2,0,0,0,1,0,8,11.0,3.1,21.0,3.5,0.0,0.0,0.0,0.0,0,49
2022-23,5,41,9,Nicolas Pépé,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,5,41,10,Benjamin White,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,64,8,0,0,1,0,2,29,5.4,13.5,2.0,2.1,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,11,Eddie Nketiah,FWD,Arsenal,1,2,1,2022-08-31T18:30:00Z,2,1,0,0,0,0,0,1,0.0,0.4,5.0,0.3,0.0,0.0,0.0,0.0,0,67
2022-23,5,41,12,Emile Smith Rowe,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,9,1,0,0,0,0,0,4,3.4,10.9,0.0,1.4,0.0,0.0,0.0,0.0,0,58
2022-23,5,41,13,Bukayo Saka,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,87,5,0,1,0,1,0,19,24.6,42.7,49.0,11.6,0.0,0.0,0.0,0.0,0,79
2022-23,5,41,14,Takehiro Tomiyasu,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,26,1,0,0,0,1,0,9,8.4,10.8,4.0,2.3,0.0,0.0,0.0,0.0,0,43
2022-23,5,41,15,Aaron Ramsdale,GK,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,2,0,0,0,1,0,13,17.4,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0,50
2022-23,5,41,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,2,0,0,0,1,0,16,17.4,1.3,69.0,8.8,0.0,0.0,0.0,0.0,0,50
2022-23,5,41,17,Nuno Varela Tavares,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,18,Albert Sambi Lokonga,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,2,0,0,0,1,0,15,10.8,6.2,0.0,1.7,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,19,Gabriel Martinelli Silva,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,10,1,0,0,1,3,34,44.0,30.7,69.0,14.4,0.0,0.0,0.0,0.0,0,64
2022-23,5,41,20,Pablo Marí Villar,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,21,Ainsley Maitland-Niles,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2022-23,5,41,22,Lucas Torreira di Pascua,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,23,Reiss Nelson,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,5,41,24,Matt Turner,GK,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2022-23,5,41,25,Fábio Ferreira Vieira,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58
2022-23,5,41,26,William Saliba,DEF,Arsenal,1,2,1,2022-08-31T18:30:00Z,90,1,0,0,0,1,0,9,12.8,10.8,0.0,2.4,0.0,0.0,0.0,0.0,0,47
2022-23,5,41,27,Marcus Oliveira Alencar,MID,Arsenal,1,2,1,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2022-23,5,41,28,Gabriel Fernando de Jesus,FWD,Arsenal,1,2,1,2022-08-31T18:30:00Z,87,6,1,0,0,1,0,19,37.8,12.3,92.0,14.2,0.0,0.0,0.0,0.0,0,82
2022-23,5,41,29,Philippe Coutinho Correia,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,17,1,0,0,0,1,0,0,0.0,1.9,2.0,0.3,0.0,0.0,0.0,0.0,0,68
2022-23,5,41,30,Danny Ings,FWD,Aston Villa,2,1,0,2022-08-31T18:30:00Z,7,1,0,0,0,0,0,3,0.2,0.1,2.0,0.2,0.0,0.0,0.0,0.0,0,69
2022-23,5,41,31,Emiliano Martínez Romero,GK,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,3,0,0,0,2,0,18,34.4,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0,50
2022-23,5,41,32,Calum Chambers,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,33,Lucas Digne,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,1,0,0,0,2,0,9,17.2,5.6,0.0,2.3,0.0,0.0,0.0,0.0,0,48
2022-23,5,41,34,Bertrand Traoré,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,5,41,35,Robin Olsen,GK,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2022-23,5,41,36,Morgan Sanson,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,5,41,37,John McGinn,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,72,1,0,0,0,1,0,3,0.6,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0,54
2022-23,5,41,38,Kortney Hause,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,39,Tyrone Mings,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,1,0,0,0,2,0,17,35.8,0.2,0.0,3.6,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,40,Ollie Watkins,FWD,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,2,0,0,0,2,0,6,7.4,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0,74
2022-23,5,41,41,Marvelous Nakamba,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,42,Emiliano Buendía Stati,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,72,2,0,0,0,1,0,3,6.8,2.8,23.0,3.3,0.0,0.0,0.0,0.0,0,60
2022-23,5,41,43,Matty Cash,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,1,0,0,0,2,0,9,12.6,16.4,4.0,3.3,0.0,0.0,0.0,0.0,0,48
2022-23,5,41,44,Ezri Konsa Ngoyo,DEF,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,0,0,0,0,2,0,6,13.6,0.8,2.0,1.6,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,45,Leon Bailey,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,2,0,0,0,2,0,9,10.0,3.5,17.0,3.1,0.0,0.0,0.0,0.0,0,47
2022-23,5,41,46,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,17,7,1,0,0,1,1,21,33.6,0.2,7.0,4.1,0.0,0.0,0.0,0.0,0,48
2022-23,5,41,47,Jacob Ramsey,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,90,1,0,0,0,2,0,10,20.0,23.6,0.0,4.4,0.0,0.0,0.0,0.0,0,53
2022-23,5,50,48,Carney Chukwuemeka,MID,Chelsea,6,17,0,2022-08-30T18:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,5,41,49,Tim Iroegbunam,MID,Aston Villa,2,1,0,2022-08-31T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
