season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,9,81,1,Fábio Ferreira Vieira,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,9,81,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,12,1,2024-10-27T16:30:00Z,5,0,0,0,0,0,0,1,2.0,0.3,21.0,2.3,0.18,0.0,0.18,0.0,0,68
2024-25,9,81,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,53,1,0,0,0,1,0,7,4.4,0.7,0.0,0.5,0.0,0.0,0.0,0.39,1,63
2024-25,9,81,4,Kai Havertz,FWD,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,2,0,0,0,2,0,3,4.4,25.3,17.0,4.7,0.17,0.47,0.64,0.85,1,82
2024-25,9,81,5,Karl Hein,GK,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,9,81,6,Jurriën Timber,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,75,2,0,0,0,1,0,4,14.8,11.6,2.0,2.8,0.0,0.02,0.02,0.54,1,55
2024-25,9,81,7,Jorge Luiz Frello Filho,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,9,81,8,Jakub Kiwior,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,36,1,0,0,0,1,0,-1,5.6,0.5,0.0,0.6,0.0,0.0,0.0,0.45,0,48
2024-25,9,81,9,Gabriel Martinelli Silva,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,84,2,0,0,0,2,0,9,6.8,16.8,15.0,3.9,0.06,0.39,0.45,0.85,1,70
2024-25,9,87,10,Reiss Nelson,MID,Fulham,9,8,0,2024-10-26T16:30:00Z,22,1,0,0,0,1,0,6,5.4,16.3,4.0,2.6,0.0,0.04,0.04,0.45,0,50
2024-25,9,86,11,Eddie Nketiah,FWD,Crystal Palace,7,18,1,2024-10-27T14:00:00Z,23,1,0,0,0,0,0,3,8.2,0.8,0.0,0.9,0.0,0.01,0.01,0.04,0,59
2024-25,9,81,12,Ethan Nwaneri,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,5,1,0,0,0,0,0,4,1.0,0.5,2.0,0.4,0.0,0.0,0.0,0.0,0,45
2024-25,9,81,13,Martin Ødegaard,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82
2024-25,9,89,14,Aaron Ramsdale,GK,Southampton,17,13,0,2024-10-26T14:00:00Z,90,4,0,0,0,1,0,24,41.0,0.0,0.0,4.1,0.0,0.0,0.0,2.95,1,44
2024-25,9,81,15,David Raya Martin,GK,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,0,0,0,0,2,0,2,19.6,0.0,0.0,2.0,0.0,0.0,0.0,0.85,1,57
2024-25,9,81,16,Declan Rice,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,5,0,1,0,2,0,26,34.8,35.2,2.0,7.2,0.0,0.2,0.2,0.85,1,63
2024-25,9,81,17,Bukayo Saka,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,84,9,1,0,0,2,2,30,34.0,1.4,24.0,5.9,0.23,0.01,0.24,0.85,1,100
2024-25,9,81,18,William Saliba,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2024-25,9,87,19,Emile Smith Rowe,MID,Fulham,9,8,0,2024-10-26T16:30:00Z,78,6,0,1,1,0,0,21,19.0,16.2,9.0,4.4,0.34,0.02,0.36,0.34,1,57
2024-25,9,81,20,Thomas Partey,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,2,0,0,0,2,0,18,24.8,4.8,0.0,3.0,0.0,0.02,0.02,0.85,1,50
2024-25,9,81,21,Kieran Tierney,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2024-25,9,81,22,Tomiyasu Takehiro,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,9,81,23,Leandro Trossard,MID,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,2,0,0,0,2,0,7,6.0,2.6,4.0,1.3,0.0,0.04,0.04,0.85,1,69
2024-25,9,81,24,Benjamin White,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,90,4,0,1,0,2,0,19,32.4,11.7,0.0,4.4,0.0,0.01,0.01,0.85,1,63
2024-25,9,81,25,Oleksandr Zinchenko,DEF,Arsenal,1,12,1,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,9,88,26,Álex Moreno Lopera,DEF,Nott'm Forest,16,11,0,2024-10-25T19:00:00Z,71,1,0,0,0,1,0,2,9.4,11.8,4.0,2.5,0.0,0.02,0.02,0.7,1,44
2024-25,9,89,27,Cameron Archer,FWD,Southampton,17,13,0,2024-10-26T14:00:00Z,86,2,0,0,0,1,0,1,4.2,1.3,6.0,1.2,0.1,0.05,0.15,2.42,1,50
2024-25,9,82,28,Leon Bailey,MID,Aston Villa,2,3,1,2024-10-26T14:00:00Z,19,4,0,1,0,1,0,15,16.2,10.3,2.0,2.9,0.0,0.16,0.16,0.12,0,63
2024-25,9,82,29,Ross Barkley,MID,Aston Villa,2,3,1,2024-10-26T14:00:00Z,45,5,1,0,0,1,0,19,37.4,1.3,66.0,10.5,0.52,0.01,0.53,0.12,0,52
2024-25,9,82,30,Enzo Barrenechea,MID,Aston Villa,2,3,1,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,9,82,31,Emiliano Buendía Stati,MID,Aston Villa,2,3,1,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2024-25,9,82,32,Matty Cash,DEF,Aston Villa,2,3,1,2024-10-26T14:00:00Z,90,1,0,0,0,1,0,11,16.2,16.0,0.0,3.2,0.0,0.14,0.14,0.31,1,44
2024-25,9,82,33,Leander Dendoncker,MID,Aston Villa,2,3,1,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
