season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,24,1,Fábio Ferreira Vieira,MID,Arsenal,1,13,1,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,24,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,13,1,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2024-25,24,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,13,1,2025-02-02T16:30:00Z,90,2,0,0,0,1,0,11,15.2,3.0,5.0,2.3,0.05,0.02,0.07,0.81,1,64
2024-25,24,4,Kai Havertz,FWD,Arsenal,1,13,1,2025-02-02T16:30:00Z,89,12,1,1,0,1,3,44,55.4,14.7,35.0,10.5,0.49,0.25,0.74,0.81,1,78
2024-25,24,5,Karl Hein,GK,Arsenal,1,13,1,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,24,6,Jurriën Timber,DEF,Arsenal,1,13,1,2025-02-02T16:30:00Z,90,1,0,0,0,1,0,0,6.0,1.8,15.0,2.3,0.04,0.0,0.04,0.81,1,56
2024-25,24,7,Jorge Luiz Frello Filho,MID,Arsenal,1,13,1,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2024-25,24,8,Jakub Kiwior,DEF,Arsenal,1,13,1,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,24,9,Gabriel Martinelli Silva,MID,Arsenal,1,13,1,2025-02-02T16:30:00Z,90,5,0,1,0,1,0,15,23.2,22.3,23.0,6.9,0.17,0.06,0.23,0.81,1,67
2024-25,24,10,Reiss Nelson,MID,Fulham,9,15,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,24,11,Eddie Nketiah,FWD,Crystal Palace,7,14,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2024-25,24,12,Ethan Nwaneri,MID,Arsenal,1,13,1,2025-02-02T16:30:00Z,6,6,1,0,0,0,0,24,37.6,14.7,7.0,5.9,0.02,0.02,0.04,0.0,0,45
2024-25,24,13,Martin Ødegaard,MID,Arsenal,1,13,1,2025-02-02T16:30:00Z,83,6,1,0,0,1,0,29,35.0,2.3,19.0,5.6,0.14,0.04,0.18,0.81,1,82
2024-25,24,14,Aaron Ramsdale,GK,Southampton,17,10,0,2025-02-01T15:00:00Z,90,3,0,0,0,1,0,17,40.8,0.0,0.0,4.1,0.0,0.01,0.01,1.84,1,44
2024-25,24,15,David Raya Martin,GK,Arsenal,1,13,1,2025-02-02T16:30:00Z,90,3,0,0,0,1,0,11,25.8,0.0,0.0,2.6,0.0,0.0,0.0,0.81,1,55
