season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,21,1,Fábio Ferreira Vieira,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,21,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69
2024-25,21,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,1,0,0,0,1,0,6,21.8,1.7,5.0,2.9,0.03,0.01,0.04,0.78,1,64
2024-25,21,4,Kai Havertz,FWD,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,1,0,0,0,1,0,-8,0.0,3.3,47.0,5.0,0.4,0.01,0.41,0.78,1,78
2024-25,21,5,Karl Hein,GK,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,21,6,Jurriën Timber,DEF,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,2,0,0,0,1,0,10,10.2,3.7,2.0,1.6,0.0,0.04,0.04,0.78,1,57
2024-25,21,7,Jorge Luiz Frello Filho,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2024-25,21,8,Jakub Kiwior,DEF,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,21,9,Gabriel Martinelli Silva,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,29,1,0,0,0,0,0,4,3.0,12.0,15.0,3.0,0.04,0.05,0.09,0.36,0,68
2024-25,21,10,Reiss Nelson,MID,Fulham,9,19,0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,21,11,Eddie Nketiah,FWD,Crystal Palace,7,11,0,2025-01-15T19:30:00Z,11,1,0,0,0,0,0,2,0.0,0.3,5.0,0.4,0.07,0.0,0.07,0.25,0,59
2024-25,21,12,Ethan Nwaneri,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,21,13,Martin Ødegaard,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,8,0,1,0,1,3,27,34.0,67.5,29.0,13.1,0.38,0.57,0.95,0.78,1,83
2024-25,21,14,Aaron Ramsdale,GK,Southampton,17,14,0,2025-01-16T20:00:00Z,90,3,0,0,0,3,0,8,44.0,0.0,0.0,4.4,0.0,0.0,0.0,3.2,1,44
2024-25,21,15,David Raya Martin,GK,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,2,0,0,0,1,0,8,12.2,0.0,0.0,1.2,0.0,0.0,0.0,0.78,1,56
2024-25,21,16,Declan Rice,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,86,2,0,0,0,1,0,18,10.6,17.8,13.0,4.1,0.13,0.17,0.3,0.7,1,62
2024-25,21,17,Bukayo Saka,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102
2024-25,21,18,William Saliba,DEF,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,2,0,0,0,1,0,7,13.8,2.5,0.0,1.6,0.0,0.02,0.02,0.78,1,63
2024-25,21,19,Emile Smith Rowe,MID,Fulham,9,19,0,2025-01-14T19:30:00Z,67,2,0,0,0,3,0,3,0.4,7.2,8.0,1.6,0.11,0.02,0.13,0.87,1,53
2024-25,21,20,Thomas Partey,MID,Arsenal,1,18,1,2025-01-15T20:00:00Z,90,2,0,0,0,1,0,16,16.2,18.2,2.0,3.6,0.07,0.11,0.18,0.78,1,50
