season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,12,111,1,David Raya Martín,GK,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,2,0,0,0,1,0,6,6.6,0.0,0.0,0.7,0.0,0.0,0.0,0.07,1,59
2025-26,12,111,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2025-26,12,111,3,Karl Hein,GK,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,12,111,4,Tommy Setford,GK,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,12,111,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2025-26,12,111,6,William Saliba,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,2,0,0,0,1,0,12,15.6,1.5,0.0,1.7,0.0,0.01,0.01,0.07,1,60
2025-26,12,111,7,Riccardo Calafiori,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,2,0,0,0,1,0,9,9.6,2.3,6.0,1.8,0.07,0.03,0.1,0.07,1,58
2025-26,12,111,8,Jurriën Timber,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,5,0,1,0,1,0,6,15.0,14.8,20.0,5.0,0.5,0.04,0.54,0.07,1,62
2025-26,12,111,9,Jakub Kiwior,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,12,111,10,Myles Lewis-Skelly,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,1,1,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,12,111,11,Benjamin White,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2025-26,12,117,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,12,0,2025-11-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,12,111,13,Brayden Clarke,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2025-26,12,111,14,Maldini Kacurri,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,12,111,15,Josh Nichols,DEF,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,12,111,16,Bukayo Saka,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,4,0,0,0,1,0,16,17.4,27.3,21.0,6.6,0.11,0.09,0.2,0.07,1,101
2025-26,12,111,17,Martin Ødegaard,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2025-26,12,111,18,Noni Madueke,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,12,1,0,0,0,0,0,4,2.4,0.4,2.0,0.5,0.0,0.01,0.01,0.02,0,68
2025-26,12,111,19,Gabriel Martinelli Silva,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2025-26,12,111,20,Leandro Trossard,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,77,12,1,1,0,1,2,39,58.2,25.8,29.0,11.3,0.22,0.08,0.3,0.06,1,69
2025-26,12,111,21,Declan Rice,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,90,6,0,1,0,1,0,27,37.0,40.8,17.0,9.5,0.26,0.38,0.64,0.07,1,69
2025-26,12,111,22,Mikel Merino Zazón,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,87,5,0,1,0,1,0,24,24.4,15.8,5.0,4.5,0.06,0.44,0.5,0.07,1,59
2025-26,12,111,23,Fábio Ferreira Vieira,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,12,111,24,Christian Nørgaard,MID,Arsenal,1,18,1,2025-11-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
