season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,31,1,Folarin Balogun,FWD,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,31,2,Cédric Alves Soares,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,31,3,Mohamed Elneny,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,31,4,Fábio Ferreira Vieira,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,31,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,90,6,0,0,1,0,0,25,18.2,2.6,0.0,2.1,0.0,0.01,0.01,0.27,1,53
2023-24,31,6,Kai Havertz,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,65,5,0,1,1,0,0,14,18.4,14.9,30.0,6.3,0.07,0.12,0.19,0.1,1,72
2023-24,31,7,Rob Holding,DEF,Crystal Palace,8,3,0,2024-04-02T18:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,31,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2023-24,31,9,Jorge Luiz Frello Filho,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,5,1,0,0,0,0,0,7,7.2,10.2,0.0,1.7,0.0,0.0,0.0,0.17,0,53
2023-24,31,10,Jakub Kiwior,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,31,11,Marcus Oliveira Alencar,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,31,12,Gabriel Martinelli Silva,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,15,1,0,0,0,0,0,0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.17,0,76
2023-24,31,13,Eddie Nketiah,FWD,Arsenal,1,12,1,2024-04-03T18:30:00Z,24,1,0,0,0,0,0,-1,2.2,0.6,13.0,1.6,0.03,0.01,0.04,0.17,0,51
2023-24,31,14,Martin Ødegaard,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,90,11,1,0,1,0,3,32,42.4,26.2,34.0,10.3,0.25,0.21,0.46,0.27,1,85
2023-24,31,15,Thomas Partey,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,66,3,0,0,1,0,0,11,3.4,3.3,2.0,0.9,0.0,0.1,0.1,0.1,1,48
2023-24,31,16,Nicolas Pépé,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,31,17,Aaron Ramsdale,GK,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,31,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,31,19,Bukayo Saka,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90
2023-24,31,20,William Saliba,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,90,7,0,0,1,0,1,28,8.6,1.8,0.0,1.0,0.0,0.01,0.01,0.27,1,58
2023-24,31,21,Albert Sambi Lokonga,MID,Luton,12,1,0,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,31,22,Emile Smith Rowe,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,84,6,0,1,1,0,0,22,13.0,27.9,28.0,6.9,0.26,0.04,0.3,0.1,1,53
2023-24,31,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,10,1,2024-04-02T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,31,24,Kieran Tierney,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,31,25,Takehiro Tomiyasu,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,16,1,0,0,0,0,0,2,0.0,0.7,1.0,0.1,0.05,0.0,0.05,0.17,0,45
2023-24,31,26,Leandro Trossard,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,90,3,0,0,1,0,0,13,8.2,18.3,20.0,4.7,0.07,0.08,0.15,0.27,1,65
2023-24,31,27,Auston Trusty,DEF,Sheffield Utd,17,11,0,2024-04-04T18:30:00Z,77,1,0,0,0,2,0,12,13.0,0.5,7.0,2.1,0.04,0.01,0.05,1.03,1,39
2023-24,31,28,Matt Turner,GK,Nott'm Forest,16,10,1,2024-04-02T18:30:00Z,0,-1,0,0,0,0,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,31,29,Benjamin White,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,90,6,0,0,1,0,0,24,12.8,2.7,4.0,2.0,0.0,0.02,0.02,0.27,1,58
2023-24,31,30,Granit Xhaka,MID,Arsenal,1,12,1,2024-04-03T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,31,31,Oleksandr Zinchenko,DEF,Arsenal,1,12,1,2024-04-03T18:30:00Z,73,9,0,0,1,0,3,32,19.0,14.1,2.0,3.5,0.04,0.06,0.1,0.1,1,50
